DATE (MM/DD/YYYY);HOUR-MST;Avg Global CM22 Vent [W/m^2];Avg Direct CH1 [W/m^2];Avg Diffuse 8-48 Vent [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C]
DATE;hour;ghi;dni;dhi;zenith;azimuth;temperature
1/28/2011;4;-2.2804;-0.5003;-1.1233;132.582;77.6378;9.8845
1/28/2011;5;-2.4014;-0.4317;-1.2949;121.1585;88.3647;9.7962
1/28/2011;6;-2.1896;-0.2766;-1.3347;109.6624;97.7227;9.8845
1/28/2011;7;-1.9887;-0.3422;-1.1307;98.4086;106.7525;9.7557
1/28/2011;8;41.6003;291.326;15.1169;87.5259;116.1678;10.3757
1/28/2011;9;203.3768;759.717;35.474;77.7849;126.5721;11.953
1/28/2011;10;368.3085;902.5778;45.1061;69.3176;138.5108;14.3358
1/28/2011;11;500.6738;981.1172;49.1643;62.7795;152.3627;16.713
1/28/2011;12;589.4165;1009.1817;62.977;58.8666;168.0418;18.2412
1/28/2011;13;535.915;822.3125;95.2301;58.1266;184.7067;18.3092
1/28/2011;14;526.1443;875.9953;87.7978;60.6771;200.9753;18.8498
1/28/2011;15;431.2703;919.2702;51.1122;66.1318;215.6952;18.8748
1/28/2011;16;271.447;781.5863;42.999;73.8264;228.4634;17.7602
1/28/2011;17;88.3322;432.4619;25.7554;83.0614;239.4983;15.8028
1/28/2011;18;0.3742;-0.9422;1.3794;93.4807;249.2976;12.9208
1/28/2011;19;-2.4283;-0.654;-1.2334;104.6036;258.4431;9.8807
1/28/2011;20;-2.4429;-0.7031;-1.2976;116.0185;267.5872;9.0398
1/28/2011;21;-2.1326;-0.4725;-1.4616;127.5042;277.5906;7.6212
1/28/2011;22;-2.1326;-0.2363;-1.2843;138.67;289.8751;7.678
1/28/2011;23;-2.1329;-0.4292;-1.3382;148.7728;307.1932;7.2895
1/29/2011;0;-2.1393;-0.486;-1.2963;156.0924;334.1267;6.6829
1/29/2011;1;-2.2407;-0.5158;-1.162;157.6485;88.4171;6.1388
1/29/2011;2;-2.2271;-0.4564;-1.0377;152.4794;42.354;5.8525
1/29/2011;3;-2.3962;-0.3314;-0.9809;143.2899;63.2866;7.4866
1/29/2011;4;-2.3157;-0.2762;-1.1109;132.4533;77.3158;8.5523
1/29/2011;5;-2.2691;-0.6028;-1.3436;121.0371;88.0829;7.4208
1/29/2011;6;-2.4303;-0.1083;-0.8917;109.5381;97.4682;8.0159
1/29/2011;7;-2.3265;-0.6056;-0.7509;98.2738;106.5158;9.5333
1/29/2011;8;41.8518;91.9624;36.4811;87.3717;115.944;8.2244
1/29/2011;9;289.9236;675.7736;132.8185;77.6113;126.3609;10.0755
1/29/2011;10;480.0565;675.6783;239.8195;69.116;138.3189;13.703
1/29/2011;11;322.2728;43.6339;293.221;62.5486;152.2052;12.9682
1/29/2011;12;374.6502;91.9374;313.8947;58.611;167.9401;12.7997
1/29/2011;13;658.991;983.9472;127.9394;57.8575;184.6772;14.881
1/29/2011;14;589.2678;986.014;92.089;60.4091;201.017;14.7985
1/29/2011;15;461.7903;896.0937;82.9459;65.876;215.7923;12.4795
1/29/2011;16;286.0088;789.8335;52.7936;73.588;228.5973;10.8657
1/29/2011;17;100.6563;460.7017;29.6279;82.8431;239.6562;8.9277
1/29/2011;18;1.2669;-0.8246;2.1931;93.2618;249.4737;6.3982
1/29/2011;19;-2.3762;-0.8228;-0.7729;104.4058;258.6368;5.087
1/29/2011;20;-2.2221;-0.7419;-0.6105;115.8256;267.8017;4.3603
1/29/2011;21;-2.1529;-0.7148;-0.7965;127.309;277.831;3.3027
1/29/2011;22;-2.1277;-0.5337;-0.9629;138.4625;290.1434;2.3056
1/29/2011;23;-2.0951;-0.5501;-0.9502;148.5395;307.4629;1.6431
1/30/2011;0;-1.939;-0.3859;-0.9832;155.827;334.2581;0.1698
1/30/2011;1;-2.0753;-0.4143;-1.1311;157.3898;88.2132;0.7615
1/30/2011;2;-2.0098;-0.5977;-1.0167;152.2748;41.9666;-0.3206
1/30/2011;3;-2.0497;-0.4075;-0.5952;143.1312;62.913;-1.2439
1/30/2011;4;-2.0619;-0.2439;-0.6038;132.318;76.992;0.4396
1/30/2011;5;-1.8107;-0.4014;-0.7563;120.9095;87.799;1.2753
1/30/2011;6;-1.4156;-0.5911;-1.2675;109.4078;97.2114;-1.8466
1/30/2011;7;-1.4904;-0.2855;-0.6971;98.1332;106.2771;-1.7678
1/30/2011;8;18.5937;62.6621;14.8292;87.2198;115.7184;-2.5694
1/30/2011;9;192.4394;509.3412;71.3759;77.4319;126.1483;-0.7543
1/30/2011;10;286.715;285.8538;177.265;68.9085;138.1261;0.7502
1/30/2011;11;308.1562;85.2211;263.102;62.3119;152.0479;1.9063
1/30/2011;12;343.6843;50.18;308.8723;58.3497;167.8403;2.5924
1/30/2011;13;384.0158;90.9736;325.2223;57.5834;184.6515;3.8223
1/30/2011;14;385.6617;143.9847;302.172;60.1369;201.0642;4.748
1/30/2011;15;260.427;82.3931;218.5542;65.6171;215.8954;4.6351
1/30/2011;16;104.7375;0.0299;104.1932;73.3473;228.7374;4.1312
1/30/2011;17;100.3293;312.0824;58.8099;82.623;239.8202;4.5168
1/30/2011;18;1.6112;-0.9677;2.3902;93.0498;249.6557;1.6327
1/30/2011;19;-2.094;-0.6424;-0.8398;104.2071;258.8364;0.1918
1/30/2011;20;-1.9503;-0.4694;-0.9461;115.6316;268.0222;-0.7798
1/30/2011;21;-2.0604;-0.4654;-0.8309;127.1125;278.0777;-1.1014
1/30/2011;22;-2.0452;-0.4074;-0.8097;138.2533;290.4186;-1.6295
1/30/2011;23;-1.8521;-0.5881;-1.1205;148.3034;307.74;-2.2463
1/31/2011;0;-1.5968;-0.1626;-0.8541;155.5577;334.3982;-3.1246
1/31/2011;1;-1.2481;-0.0677;-0.491;157.1252;94.0194;-2.9179
1/31/2011;2;-1.371;-0.1658;-0.4166;152.063;41.5841;-2.92
1/31/2011;3;-1.3163;-0.4806;-0.6188;142.9654;62.5395;-2.9857
1/31/2011;4;-1.2185;-0.3034;-0.9654;132.1761;76.6666;-3.354
1/31/2011;5;-0.9919;-0.1771;-1.0402;120.7756;87.513;-4.0277
1/31/2011;6;-1.0159;-0.0893;-0.8697;109.2716;96.9526;-4.2301
1/31/2011;7;-0.6778;-0.3575;-0.8077;97.9867;106.0364;-4.6421
1/31/2011;8;2.2717;-0.4553;1.9471;87.0545;115.491;-8.6678
1/31/2011;9;20.4811;-0.2745;19.7916;77.2466;125.9343;-10.3703
1/31/2011;10;69.4321;-0.2051;67.2518;68.6951;137.9326;-12.3733
1/31/2011;11;94.7523;0.0284;92.3739;62.0694;151.891;-13.2842
1/31/2011;12;126.826;0.2939;124.3675;58.0828;167.7425;-13.4533
1/31/2011;13;136.456;0.3918;134.1908;57.3043;184.6296;-13.6695
1/31/2011;14;157.6133;0.6359;155.2382;59.8606;201.1167;-13.9065
1/31/2011;15;91.744;0.3702;91.0458;65.355;216.0047;-14.0088
1/31/2011;16;77.0607;0.1377;76.68;73.1044;228.8836;-14.5642
1/31/2011;17;52.3134;-0.0057;52.3437;82.4011;239.9902;-14.899
1/31/2011;18;1.3853;-0.3483;1.6508;92.837;249.8436;-15.6693
1/31/2011;19;-0.9091;-0.2765;-0.9305;104.0075;259.0418;-16.3482
1/31/2011;20;-1.1057;-0.2585;-0.8431;115.4367;268.2486;-16.6972
1/31/2011;21;-1.2025;-0.3676;-0.8885;126.9149;278.3307;-17.1417
1/31/2011;22;-1.1392;-0.335;-0.8789;138.0423;290.7005;-17.8788
1/31/2011;23;-1.0361;-0.3856;-1.0196;148.0648;308.0241;-18.4607
2/1/2011;0;-0.9903;-0.2543;-0.9771;155.2844;334.5467;-19.3225
2/1/2011;1;-1.2187;-0.3722;-0.9807;156.8548;93.8357;-20.0408
2/1/2011;2;-1.218;-0.4793;-0.9298;151.8443;41.2068;-20.9203
2/1/2011;3;-1.1579;-0.483;-1.0737;142.7928;62.1665;-22.1185
2/1/2011;4;-1.3424;-0.5057;-0.6922;132.0277;76.3399;-23.727
2/1/2011;5;-1.5603;-0.6119;-0.2406;120.6356;87.2252;-24.4552
2/1/2011;6;-1.6354;-0.7728;-0.3495;109.1294;96.6918;-24.878
2/1/2011;7;-0.9695;-0.4211;-0.7074;97.8344;105.7939;-24.4918
2/1/2011;8;32.5618;4.6759;31.8201;86.8836;115.2619;-24.9783
2/1/2011;9;165.1692;98.7036;130.8015;77.0556;125.719;-23.1717
2/1/2011;10;304.8883;133.9043;235.08;68.476;137.7383;-21.7748
2/1/2011;11;368.6118;113.9344;290.3898;61.8212;151.7344;-21.2762
2/1/2011;12;593.9675;440.3308;288.9925;57.8105;167.6466;-19.5133
2/1/2011;13;553.1802;373.9473;292.722;57.0202;184.6118;-18.592
2/1/2011;14;543.9452;471.7634;257.1763;59.5804;201.1746;-19.9443
2/1/2011;15;392.439;324.9268;227.5897;65.0901;216.1201;-20.4973
2/1/2011;16;240.5318;243.9207;141.1832;72.8595;229.0361;-20.7463
2/1/2011;17;64.6891;6.614;62.9119;82.1777;240.1663;-21.1915
2/1/2011;18;2.7585;-0.3584;2.9754;92.6234;250.0374;-21.6287
2/1/2011;19;-1.2974;-0.3538;-1.2955;103.807;259.253;-22.3345
2/1/2011;20;-1.2842;-0.3682;-1.285;115.241;268.4808;-23.0203
2/1/2011;21;-1.5234;-0.3504;-0.9787;126.7161;278.5898;-24.0312
2/1/2011;22;-1.5234;-0.3044;-0.7559;137.8296;290.9887;-24.4618
2/1/2011;23;-1.5029;-0.379;-0.5539;147.8235;308.315;-24.6932
2/2/2011;0;-1.5149;-0.4603;-0.4552;155.0073;334.7032;-25.1725
2/2/2011;1;-1.5249;-0.5633;-0.3598;156.5788;93.6619;-25.336
2/2/2011;2;-1.6115;-0.9154;-0.3205;151.6186;40.835;-25.428
2/2/2011;3;-1.6563;-0.9963;-0.4162;142.6131;61.7944;-25.6382
2/2/2011;4;-1.5904;-0.587;-0.2215;131.8727;76.0121;-26.0842
2/2/2011;5;-1.6232;-0.308;-0.2985;120.4894;86.9357;-26.3292
2/2/2011;6;-1.6583;-0.3839;-0.49;108.9813;96.4292;-26.3347
2/2/2011;7;-1.5006;-0.3581;-0.2136;97.6763;105.5496;-26.5165
2/2/2011;8;64.099;261.5329;20.7679;86.7072;115.0313;-26.3795
2/2/2011;9;277.0937;761.5632;56.5472;76.859;125.5024;-22.1137
2/2/2011;10;454.5777;910.8347;74.2686;68.2512;137.5434;-19.9182
2/2/2011;11;589.7932;987.5885;82.4955;61.5673;151.5782;-18.0623
2/2/2011;12;657.0418;994.8565;88.4772;57.5328;167.5529;-16.677
2/2/2011;13;675.5292;1022.8333;85.6609;56.7315;184.5979;-15.2463
2/2/2011;14;619.0055;1007.3567;80.769;59.2964;201.2381;-15.2342
2/2/2011;15;500.157;956.475;72.2948;64.8223;216.2416;-14.6742
2/2/2011;16;335.1512;879.9492;55.586;72.6126;229.1947;-14.8258
2/2/2011;17;133.2438;597.2101;30.8343;81.9528;240.3483;-15.2028
2/2/2011;18;2.281;-0.8283;3.3895;92.409;250.2369;-17.8678
2/2/2011;19;-1.8562;-0.4451;-0.6094;103.6058;259.4698;-18.5522
2/2/2011;20;-1.8443;-0.3484;-0.634;115.0444;268.7188;-18.1825
2/2/2011;21;-1.9376;-0.339;-0.6286;126.5162;278.8548;-17.668
2/2/2011;22;-1.9512;-0.4165;-0.6583;137.6153;291.2832;-17.2072
2/2/2011;23;-2.0656;-0.4415;-0.6035;147.5797;308.6123;-16.1277
2/3/2011;0;-2.1338;-0.6584;-0.7808;154.7265;334.8674;-16.5185
2/3/2011;1;-2.0269;-0.3847;-0.6128;156.2973;93.4981;-15.7743
2/3/2011;2;-2.1328;-0.4747;-0.8394;151.386;40.4691;-14.5273
2/3/2011;3;-2.256;-0.4699;-0.8709;142.4267;61.4234;-13.3515
2/3/2011;4;-2.3631;-0.443;-0.9316;131.7113;75.6835;-12.0363
2/3/2011;5;-2.4367;-0.4635;-1.0743;120.3372;86.6447;-10.8112
2/3/2011;6;-2.3673;-0.6092;-1.1764;108.8273;96.165;-10.7783
2/3/2011;7;-1.9881;-0.4427;-0.7038;97.5126;105.3037;-10.7225
2/3/2011;8;69.685;286.5472;42.5206;86.5254;114.7992;-8.4563
2/3/2011;9;105.5226;10.573;103.094;76.6567;125.2846;-6.3326
2/3/2011;10;198.6545;1.4833;196.1608;68.0209;137.3479;-4.489
2/3/2011;11;169.2955;0.0216;167.7227;61.3079;151.4224;-2.9678
2/3/2011;12;241.9502;1.7667;237.706;57.2498;167.4612;-1.6514
2/3/2011;13;399.6967;11.7625;385.9352;56.4381;184.5881;-1.0099
2/3/2011;14;304.8127;1.6516;307.0785;59.0087;201.3071;-0.4416
2/3/2011;15;180.4948;-0.0679;194.4638;64.5519;216.3693;-0.6705
2/3/2011;16;89.2299;-0.2922;100.7237;72.3639;229.3595;-1.571
2/3/2011;17;30.1914;-0.0713;34.7755;81.7265;240.5362;-2.3158
2/3/2011;18;0.6888;-0.2538;2.0725;92.1861;250.442;-2.8572
2/3/2011;19;-1.5459;-0.0057;-0.351;103.4039;259.6922;-3.0193
2/3/2011;20;-1.5823;0.1289;-0.2233;114.8471;268.9624;-2.826
2/3/2011;21;-1.665;-0.0505;-0.2564;126.3153;279.1256;-2.286
2/3/2011;22;-1.6236;-0.0089;-0.3929;137.3993;291.5837;-1.7119
2/3/2011;23;-1.6641;-0.0192;-0.3831;147.3334;308.9159;-1.5362
2/4/2011;0;-1.9087;-0.3272;-0.6564;154.442;335.0388;-1.1991
2/4/2011;1;-2.1316;-0.5165;-0.8915;156.0104;93.3439;-2.6263
2/4/2011;2;-2.1272;-0.391;-0.844;151.1468;40.1091;-3.2365
2/4/2011;3;-2.1038;-0.3007;-0.8826;142.2334;61.0539;-3.3694
2/4/2011;4;-2.0641;-0.2045;-0.8101;131.5435;75.3543;-2.9713
2/4/2011;5;-1.8815;-0.2728;-0.9418;120.1788;86.3525;-2.6211
2/4/2011;6;-1.8834;-0.2017;-1.0043;108.6676;95.8992;-2.0143
2/4/2011;7;-1.613;-0.1847;-0.6284;97.3433;105.0563;-1.7406
2/4/2011;8;60.905;412.8225;18.351;86.3383;114.5657;-0.8431
2/4/2011;9;239.7713;774.1507;53.4352;76.449;125.0658;1.3851
2/4/2011;10;399.8173;551.3787;188.5324;67.785;137.1519;5.107
2/4/2011;11;265.734;0.435;263.2995;61.0431;151.2672;4.4659
2/4/2011;12;391.4112;22.3334;369.407;56.9616;167.3718;4.5156
2/4/2011;13;299.1273;7.7876;289.09;56.1402;184.5824;3.2562
2/4/2011;14;503.7018;260.6982;357.7362;58.7174;201.3817;4.2996
2/4/2011;15;334.6467;152.8291;255.8103;64.2789;216.5032;4.559
2/4/2011;16;151.7333;18.514;145.6165;72.1135;229.5305;3.914
2/4/2011;17;67.2986;15.2399;65.9009;81.499;240.73;3.1384
2/4/2011;18;6.87;-0.6748;8.2834;91.9706;250.6528;1.9736
2/4/2011;19;-1.9709;-0.5415;-0.598;103.2014;259.9201;1.1617
2/4/2011;20;-1.8518;0.0128;-0.5854;114.6492;269.2115;1.77
2/4/2011;21;-2.1295;-0.2107;-1.0568;126.1135;279.402;3.5258
2/4/2011;22;-2.1328;-0.2453;-1.197;137.1818;291.8901;4.0307
2/4/2011;23;-2.1262;-0.4948;-1.1966;147.0847;309.2253;3.7063
2/5/2011;0;-2.187;-0.2912;-0.9476;154.1539;335.2173;4.3257
2/5/2011;1;-2.0031;-0.1108;-1.1152;155.7184;93.1993;4.953
2/5/2011;2;-2.0084;-0.2712;-1.0783;150.901;39.7555;5.3307
2/5/2011;3;-2.0193;-0.3362;-1.0339;142.0334;60.686;5.1391
2/5/2011;4;-1.9714;-0.1376;-1.1609;131.3693;75.0247;5.0249
2/5/2011;5;-1.8511;-0.4294;-1.2178;120.0145;86.0591;4.7628
2/5/2011;6;-1.9251;-0.2401;-1.0581;108.5021;95.6321;4.4434
2/5/2011;7;-1.5241;-0.3199;-1.0366;97.1684;104.8075;3.9781
2/5/2011;8;12.9119;-0.3311;12.9682;86.146;114.331;3.3042
2/5/2011;9;55.4907;-0.0019;55.01;76.2358;124.8459;3.4582
2/5/2011;10;224.178;105.467;175.4318;67.5438;136.9553;1.9252
2/5/2011;11;477.4972;481.0015;233.4457;60.7729;151.1125;3.3186
2/5/2011;12;445.9457;160.3569;346.538;56.6684;167.2845;4.0617
2/5/2011;13;306.4017;46.7207;273.6792;55.8379;184.5809;3.6928
2/5/2011;14;76.2357;-0.4747;74.2892;58.4227;201.4619;0.4865
2/5/2011;15;44.4735;-0.142;42.2634;64.0036;216.6433;-1.1929
2/5/2011;16;55.7826;0.1576;53.2746;71.8615;229.7075;-1.6227
2/5/2011;17;17.2124;-0.2464;18.9217;81.2704;240.9296;-1.6335
2/5/2011;18;0.571;-0.226;1.6578;91.7545;250.8691;-1.9705
2/5/2011;19;-1.4896;-0.0317;-0.5735;102.9984;260.1534;-2.1149
2/5/2011;20;-1.3281;-0.3721;-0.615;114.4506;269.4659;-2.2624
2/5/2011;21;-1.2162;0.0167;-0.7773;125.9106;279.6839;-2.5576
2/5/2011;22;-0.8022;0.0926;-0.5012;136.9628;292.2021;-2.7848
2/5/2011;23;-0.6015;-0.3234;-0.5101;146.8335;309.5404;-3.18
2/6/2011;0;-0.6094;-0.0893;-0.4928;153.8623;335.4025;-3.6331
2/6/2011;1;-0.6039;-0.3613;-0.4;155.4212;93.064;-4.2309
2/6/2011;2;-0.4738;-0.3368;-0.4019;150.6487;39.4082;-4.9205
2/6/2011;3;-0.6094;0.0917;-0.1167;141.8268;60.3202;-5.4232
2/6/2011;4;-0.6094;0.0434;-0.0688;131.1888;74.695;-5.4642
2/6/2011;5;-0.6094;-0.1058;-0.0796;119.8442;85.7647;-5.5635
2/6/2011;6;-0.6094;0.0392;-0.0936;108.3309;95.3638;-5.6179
2/6/2011;7;-0.5929;0.1193;-0.0728;96.988;104.5574;-5.5879
2/6/2011;8;3.2577;-0.0874;4.8293;85.9484;114.095;-5.4448
2/6/2011;9;18.5775;0.0048;23.6889;76.0173;124.625;-5.2098
2/6/2011;10;41.0578;0.2597;50.4208;67.2972;136.7583;-4.8724
2/6/2011;11;56.7323;0.9612;67.1895;60.4975;150.9584;-5.3246
2/6/2011;12;85.845;29.0182;96.2772;56.3703;167.1995;-3.4027
2/6/2011;13;60.0687;-0.5702;54.5371;55.5313;184.5835;-3.5679
2/6/2011;14;69.7954;10.5717;68.3215;58.1247;201.5477;-3.969
2/6/2011;15;60.9944;-0.425;57.7562;63.7259;216.7895;-4.4515
2/6/2011;16;34.0683;-0.8315;33.146;71.608;229.8907;-5.0312
2/6/2011;17;25.0308;-0.6999;25.2343;81.0408;241.135;-5.6306
2/6/2011;18;3.0013;-0.5427;3.3759;91.5381;251.0909;-6.0486
2/6/2011;19;-1.5238;-0.4121;-0.0843;102.7949;260.3919;-6.0599
2/6/2011;20;-1.3422;-0.8397;-0.1082;114.2514;269.7256;-7.1918
2/6/2011;21;-1.2378;-0.5007;-0.0969;125.7069;279.9712;-7.8193
2/6/2011;22;-1.0581;-1.1032;-0.1915;136.7422;292.5195;-7.8677
2/6/2011;23;-0.9337;-1.0113;-0.2428;146.58;309.8608;-8.5493
2/7/2011;0;-1.0258;-0.8449;-0.1719;153.5674;335.5939;-8.733
2/7/2011;1;-0.9941;-0.9502;-0.1647;155.1191;92.938;-9.7593
2/7/2011;2;-1.1176;-0.6782;-0.1308;150.3901;39.0676;-10.113
2/7/2011;3;-1.2398;-0.7353;-0.1824;141.6136;59.9566;-10.7547
2/7/2011;4;-1.2223;-0.7418;-0.1931;131.002;74.3653;-11.2117
2/7/2011;5;-1.2435;-0.2308;-0.0753;119.6679;85.4696;-10.4102
2/7/2011;6;-1.4759;-0.1452;-0.0376;108.1541;95.0944;-8.8602
2/7/2011;7;-1.0019;-0.4848;0.3448;96.8021;104.3061;-9.5138
2/7/2011;8;124.5707;334.9183;70.1022;85.7458;113.8578;-8.0825
2/7/2011;9;271.9552;521.5085;128.6781;75.7936;124.4032;-7.1345
2/7/2011;10;440.7322;881.3507;140.3732;67.0455;136.5609;-2.4938
2/7/2011;11;567.2743;661.5383;228.0273;60.217;150.8049;-0.2969
2/7/2011;12;513.305;402.4973;272.8163;56.0674;167.1167;1.2378
2/7/2011;13;488.2177;139.6133;392.1387;55.2205;184.5904;3.6285
2/7/2011;14;536.6918;469.9206;270.5792;57.8234;201.6393;3.1815
2/7/2011;15;504.7757;820.5848;128.4046;63.446;216.942;3.9682
2/7/2011;16;266.5032;241.3364;174.9717;71.3532;230.0799;3.4866
2/7/2011;17;80.5072;0.708;80.6653;80.8103;241.346;2.8133
2/7/2011;18;4.8036;-0.5497;5.955;91.3212;251.318;1.8423
2/7/2011;19;-1.8921;-0.4591;-0.7777;102.591;260.6356;1.9143
2/7/2011;20;-1.9527;-0.6494;-0.8046;114.0517;269.9904;0.8001
2/7/2011;21;-1.9017;-0.3735;-0.9296;125.5023;280.2636;-0.6884
2/7/2011;22;-0.9689;-1.0601;-1.8291;136.5202;292.8421;-2.0568
2/7/2011;23;-0.6825;-0.5558;-1.54;146.3242;310.1863;-9.6387
2/8/2011;0;-0.7957;-0.435;-1.2898;153.269;335.7914;-11.6768
2/8/2011;1;-0.8231;-0.3294;-1.2006;154.8121;92.8209;-13.8722
2/8/2011;2;-0.8521;-0.2;-1.0611;150.1253;38.7336;-15.112
2/8/2011;3;-0.9122;-0.2581;-1.0785;141.394;59.5955;-15.6108
2/8/2011;4;-0.9141;-0.1705;-0.8758;130.8091;74.0359;-16.1723
2/8/2011;5;-0.9141;-0.1252;-0.7577;119.4859;85.1738;-16.188
2/8/2011;6;-0.9141;-0.2086;-0.8139;107.9718;94.8239;-16.4887
2/8/2011;7;-0.7321;-0.2263;-0.6163;96.6109;104.0537;-16.9898
2/8/2011;8;20.6808;-0.1143;20.5947;85.5381;113.6197;-17.1542
2/8/2011;9;106.5437;0.1899;105.4163;75.5647;124.1806;-17.0272
2/8/2011;10;173.1805;0.2231;171.2498;66.7886;136.3631;-16.9853
2/8/2011;11;244.6758;0.6614;241.761;59.9315;150.6521;-16.7778
2/8/2011;12;396.076;3.8404;389.2008;55.7597;167.0363;-15.9537
2/8/2011;13;431.9272;13.2499;416.6827;54.9057;184.6017;-15.82
2/8/2011;14;349.6748;2.2358;343.5915;57.5191;201.7365;-15.8217
2/8/2011;15;339.1535;26.7775;320.0033;63.1641;217.1006;-16.1682
2/8/2011;16;270.4672;107.235;230.0723;71.0972;230.2751;-16.1368
2/8/2011;17;97.5854;1.2668;96.5066;80.579;241.5627;-17.0543
2/8/2011;18;9.7568;-0.6076;10.4658;91.0962;251.5504;-17.8805
2/8/2011;19;-1.3232;-0.2487;-0.4894;102.3868;260.8844;-18.2797
2/8/2011;20;-1.2809;-0.1826;-0.5673;113.8515;270.2603;-17.9285
2/8/2011;21;-1.5164;-0.3286;-0.7908;125.2968;280.5611;-18.1982
2/8/2011;22;-1.5322;-0.4532;-1.0509;136.2967;293.1697;-19.3553
2/8/2011;23;-1.3687;-0.123;-0.8152;146.0661;310.5166;-19.8897
2/9/2011;0;-1.3408;-0.2517;-0.7599;152.9675;335.9946;-19.892
2/9/2011;1;-1.5298;-0.2902;-0.9107;154.5005;92.7125;-20.8063
2/9/2011;2;-1.5986;-0.2646;-0.6505;149.8544;38.4065;-21.0813
2/9/2011;3;-1.6491;-0.1622;-0.5463;141.168;59.237;-20.4193
2/9/2011;4;-1.5645;-0.2445;-0.7481;130.61;73.707;-20.1542
2/9/2011;5;-1.5508;-0.1466;-0.7866;119.2981;84.8775;-19.5103
2/9/2011;6;-1.5479;-0.2528;-0.8872;107.784;94.5526;-19.0085
2/9/2011;7;-0.9782;-0.1583;-0.0279;96.4145;103.8003;-18.7247
2/9/2011;8;77.5926;454.635;24.1795;85.3255;113.3805;-17.629
2/9/2011;9;271.1555;841.4443;50.8622;75.3307;123.9571;-15.4712
2/9/2011;10;457.1228;970.8298;70.128;66.5267;136.165;-10.4945
2/9/2011;11;599.2912;1025.4183;79.576;59.6411;150.4998;-7.2407
2/9/2011;12;683.4563;1050.36;82.7495;55.4474;166.9582;-6.6727
2/9/2011;13;702.8445;1059.9667;82.4101;54.5869;184.6172;-6.5942
2/9/2011;14;653;1045.7133;78.8966;57.2119;201.8395;-6.1212
2/9/2011;15;539.0315;1008.8475;70.4302;62.8803;217.2654;-5.6125
2/9/2011;16;369.4285;927.8355;56.1036;70.84;230.4762;-5.8235
2/9/2011;17;168.4067;740.9508;36.249;80.347;241.7849;-5.8085
2/9/2011;18;6.89;18.0358;5.6673;90.8789;251.788;-9.208
2/9/2011;19;-2.1065;0.0528;-0.6969;102.1823;261.1382;-7.1662
2/9/2011;20;-2.0363;-0.2434;-0.9508;113.6509;270.535;-5.9459
2/9/2011;21;-1.9997;-0.4845;-0.9465;125.0905;280.8635;-6.2897
2/9/2011;22;-2.1563;-0.6535;-0.6189;136.0718;293.5022;-6.833
2/9/2011;23;-2.0567;-0.5205;-0.7379;145.8058;310.8514;-8.4505
2/10/2011;0;-1.7891;-0.5247;-0.7522;152.6627;336.2031;-9.0537
2/10/2011;1;-1.572;-0.9475;-0.9857;154.1843;92.6127;-12.3687
2/10/2011;2;-1.7067;-0.2104;-0.42;149.5776;38.0863;-13.5298
2/10/2011;3;-1.5632;0.1455;-0.2409;140.9358;58.8815;-11.1075
2/10/2011;4;-1.5731;0.195;-0.3745;130.405;73.3787;-7.5846
2/10/2011;5;-1.5505;-0.0994;-0.7232;119.1046;84.5809;-6.2507
2/10/2011;6;-1.8242;-0.3656;-1.195;107.5907;94.2806;-6.0545
2/10/2011;7;-1.2949;-0.3643;-0.6492;96.2128;103.546;-7.0324
2/10/2011;8;78.1339;447.9648;21.4709;85.1001;113.1404;-6.5529
2/10/2011;9;276.438;866.28;46.6016;75.0918;123.7329;-4.6513
2/10/2011;10;426.5702;677.7103;160.0177;66.2599;135.9666;-2.5968
2/10/2011;11;594.8025;886.3115;131.7438;59.3459;150.3483;-1.6893
2/10/2011;12;689.7405;1028.5192;95.0573;55.1306;166.8825;-0.3595
2/10/2011;13;714.7032;1004.5253;119.0273;54.2643;184.6371;1.1592
2/10/2011;14;624.5733;963.2508;87.9112;56.9018;201.9483;1.3262
2/10/2011;15;535.8493;905.1248;107.0162;62.5946;217.4364;1.9031
2/10/2011;16;304.2284;648.8202;70.9601;70.5818;230.6833;0.5187
2/10/2011;17;175.9546;733.6278;40.1239;80.1144;242.0127;0.1953
2/10/2011;18;10.2386;31.2243;7.788;90.6614;252.0308;-0.8875
2/10/2011;19;-1.8402;-0.2135;-1.2386;101.9776;261.3968;-1.1766
2/10/2011;20;-1.8701;-0.1664;-1.1541;113.4499;270.8144;-1.0002
2/10/2011;21;-1.9085;-0.2792;-1.1927;124.8834;281.1705;-0.7589
2/10/2011;22;-1.8681;-0.2249;-1.1858;135.8455;293.8392;-0.6725
2/10/2011;23;-2.1531;-0.5621;-1.011;145.5433;311.1905;-1.2303
2/11/2011;0;-2.2438;-0.4089;-0.8307;152.3548;336.4166;-1.1985
2/11/2011;1;-2.133;-0.2951;-0.9908;153.8636;92.5211;-0.8472
2/11/2011;2;-2.2256;-0.5238;-0.8745;149.295;37.773;-1.1599
2/11/2011;3;-2.1954;-0.5333;-0.8163;140.6974;58.5291;-1.4751
2/11/2011;4;-2.0797;-0.1729;-0.9225;130.194;73.0512;-1.1743
2/11/2011;5;-1.8631;-0.2724;-1.1158;118.9055;84.284;-0.9206
2/11/2011;6;-1.8853;-0.2936;-1.1288;107.3922;94.0078;-0.9435
