DATE (MM/DD/YYYY),HOUR-MST,Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C]
8/15/2010,9,53.4095,103.2259,18.8507
8/15/2010,10,42.6017,116.4794,20.3147
8/15/2010,11,33.2598,134.8973,21.7042
8/15/2010,12,27.1745,161.4616,23.4013
8/15/2010,13,26.6957,193.6830,24.2725
8/15/2010,14,32.0712,221.5226,25.5695
8/15/2010,15,41.0673,241.0133,26.4505
8/15/2010,16,51.7349,254.8491,26.6445
8/15/2010,17,63.0753,265.7596,26.5548
8/15/2010,18,74.5675,275.3660,25.7588
8/15/2010,19,85.7950,284.6663,23.6630
8/15/2010,20,96.8209,294.4037,21.0205
8/15/2010,21,106.8198,305.2519,19.8883
8/15/2010,22,115.4504,317.8599,19.1425
8/15/2010,23,122.0274,332.7032,18.1170
8/16/2010,0,125.7612,349.6653,17.6440
8/16/2010,1,126.0469,37.6300,17.1093
8/16/2010,2,122.8324,24.8550,16.6370
8/16/2010,3,116.6563,40.0711,16.4340
8/16/2010,4,108.3043,53.0203,16.1663
8/16/2010,5,98.4884,64.1194,15.8267
8/16/2010,6,87.5940,74.0076,15.4137
8/16/2010,7,76.4073,83.3577,15.6817
8/16/2010,8,64.9417,92.8966,16.7622
8/16/2010,9,53.5730,103.5674,19.3862
8/16/2010,10,42.7899,116.8599,19.6768
8/16/2010,11,33.4935,135.2899,19.8162
8/16/2010,12,27.4657,161.7329,18.6940
8/16/2010,13,27.0126,193.6633,20.1480
8/16/2010,14,32.3655,221.2956,22.3798
8/16/2010,15,41.3302,240.7371,24.6405
8/16/2010,16,51.9774,254.5832,25.7057
8/16/2010,17,63.3092,265.5143,22.5687
8/16/2010,18,74.8013,275.1394,19.3215
8/16/2010,19,86.0364,284.4555,16.9100
8/16/2010,20,97.0767,294.2088,16.4468
8/16/2010,21,107.0941,305.0780,16.2442
8/16/2010,22,115.7456,317.7210,16.2542
8/16/2010,23,122.3408,332.6234,15.3175
8/17/2010,0,126.0818,349.6719,14.3912
8/17/2010,1,126.3565,31.7336,13.4457
8/17/2010,2,123.1144,25.0377,12.8853
8/17/2010,3,116.9035,40.3014,13.3203
8/17/2010,4,108.5183,53.2739,13.5203
8/17/2010,5,98.6755,64.3849,13.7260
8/17/2010,6,87.7640,74.2833,13.7960
8/17/2010,7,76.5636,83.6479,15.5505
8/17/2010,8,65.0969,93.2093,17.7303
8/17/2010,9,53.7379,103.9128,19.9342
8/17/2010,10,42.9803,117.2438,22.3960
8/17/2010,11,33.7301,135.6847,25.0785
8/17/2010,12,27.7603,162.0056,26.4145
8/17/2010,13,27.3334,193.6474,28.0070
8/17/2010,14,32.6645,221.0726,28.9533
8/17/2010,15,41.5978,240.4627,29.6075
8/17/2010,16,52.2246,254.3176,30.0385
8/17/2010,17,63.5474,265.2684,29.3585
8/17/2010,18,75.0392,274.9118,27.4692
8/17/2010,19,86.2898,284.2437,25.0880
8/17/2010,20,97.3366,294.0127,23.5163
8/17/2010,21,107.3724,304.9031,22.5400
8/17/2010,22,116.0448,317.5814,21.7697
8/17/2010,23,122.6582,332.5441,21.6152
8/18/2010,0,126.4061,349.6808,21.7392
8/18/2010,1,126.6692,31.8414,22.3935
8/18/2010,2,123.3987,25.2255,21.4372
8/18/2010,3,117.1521,40.5368,20.8983
8/18/2010,4,108.7332,53.5323,20.8867
8/18/2010,5,98.8632,64.6548,21.2773
8/18/2010,6,87.9346,74.5632,22.0692
8/18/2010,7,76.7205,83.9420,23.2597
8/18/2010,8,65.2530,93.5257,25.9498
8/18/2010,9,53.9043,104.2617,29.1098
8/18/2010,10,43.1729,117.6308,30.5543
8/18/2010,11,33.9697,136.0814,31.7590
8/18/2010,12,28.0582,162.2796,32.6298
8/18/2010,13,27.6581,193.6352,33.3197
8/18/2010,14,32.9680,220.8535,33.2947
8/18/2010,15,41.8701,240.1902,33.6147
8/18/2010,16,52.4763,254.0523,33.7753
8/18/2010,17,63.7900,265.0221,33.3228
8/18/2010,18,75.2812,274.6834,31.4247
8/18/2010,19,86.5391,284.0307,29.5472
8/18/2010,20,97.6004,293.8154,28.0502
8/18/2010,21,107.6546,304.7272,24.1338
8/18/2010,22,116.3480,317.4413,22.6172
8/18/2010,23,122.9796,332.4652,21.8925
8/19/2010,0,126.7341,349.6919,21.4565
8/19/2010,1,126.9849,31.9533,21.9157
8/19/2010,2,123.6851,25.4185,22.1240
8/19/2010,3,117.4020,40.7775,22.5692
8/19/2010,4,108.9489,53.7954,22.1908
8/19/2010,5,99.0515,64.9290,21.8912
8/19/2010,6,88.1058,74.8470,22.2673
8/19/2010,7,76.8782,84.2398,22.8833
8/19/2010,8,65.4101,93.8458,23.9570
8/19/2010,9,54.0723,104.6142,23.8442
8/19/2010,10,43.3677,118.0207,24.9043
8/19/2010,11,34.2121,136.4797,25.6367
8/19/2010,12,28.3595,162.5544,25.6567
8/19/2010,13,27.9865,193.6266,25.6547
8/19/2010,14,33.2759,220.6382,25.9800
8/19/2010,15,42.1470,239.9196,26.6792
8/19/2010,16,52.7324,253.7875,24.9658
8/19/2010,17,64.0368,264.7755,22.6212
8/19/2010,18,75.5272,274.4542,20.5753
8/19/2010,19,86.8002,283.8168,19.2123
8/19/2010,20,97.8680,293.6170,17.7923
8/19/2010,21,107.9406,304.5501,16.3462
8/19/2010,22,116.6550,317.3005,16.5437
8/19/2010,23,123.3048,332.3867,16.4990
8/20/2010,0,127.0657,349.7053,17.2805
8/20/2010,1,127.3036,32.0694,18.2462
8/20/2010,2,123.9736,25.6166,19.3905
8/20/2010,3,117.6533,41.0233,19.4468
8/20/2010,4,109.1654,54.0633,19.3078
8/20/2010,5,99.2403,65.2075,19.0030
8/20/2010,6,88.2697,75.1347,19.0458
8/20/2010,7,77.0365,84.5413,19.5523
8/20/2010,8,65.5683,94.1695,21.6253
8/20/2010,9,54.2417,104.9699,24.2518
8/20/2010,10,43.5647,118.4134,25.5730
8/20/2010,11,34.4573,136.8793,26.4242
8/20/2010,12,28.6640,162.8300,27.5828
8/20/2010,13,28.3186,193.6213,28.0458
8/20/2010,14,33.5880,220.4268,28.7057
8/20/2010,15,42.4285,239.6509,29.1755
8/20/2010,16,52.9930,253.5232,29.6650
8/20/2010,17,64.2877,264.5285,28.8320
8/20/2010,18,75.7771,274.2243,27.8433
8/20/2010,19,87.0571,283.6018,25.9162
8/20/2010,20,98.1393,293.4175,23.9373
8/20/2010,21,108.2303,304.3720,22.6197
8/20/2010,22,116.9658,317.1591,21.7133
8/20/2010,23,123.6337,332.3087,21.3388
8/21/2010,0,127.4008,349.7208,20.8748
8/21/2010,1,127.6252,26.1895,20.2485
8/21/2010,2,124.2641,25.8198,19.8722
8/21/2010,3,117.9058,41.2741,19.5368
8/21/2010,4,109.3827,54.3358,18.6030
8/21/2010,5,99.4297,65.4901,18.7885
8/21/2010,6,88.4421,75.4262,18.0168
8/21/2010,7,77.1955,84.8464,19.5350
8/21/2010,8,65.7274,94.4965,24.0460
8/21/2010,9,54.4127,105.3288,25.8553
8/21/2010,10,43.7638,118.8086,27.4845
8/21/2010,11,34.7055,137.2801,28.8943
8/21/2010,12,28.9717,163.1061,30.5775
8/21/2010,13,28.6542,193.6191,30.3008
8/21/2010,14,33.9044,220.2192,30.9973
8/21/2010,15,42.7143,239.3843,31.6167
8/21/2010,16,53.2577,253.2594,31.1183
8/21/2010,17,64.5426,264.2813,31.1192
8/21/2010,18,76.0308,273.9936,30.1152
8/21/2010,19,87.3176,283.3859,28.1028
8/21/2010,20,98.4143,293.2169,26.6512
8/21/2010,21,108.5237,304.1929,25.9218
8/21/2010,22,117.2802,317.0170,24.7637
8/21/2010,23,123.9663,332.2310,23.1998
8/22/2010,0,127.7392,349.7386,22.4352
8/22/2010,1,127.9495,26.3137,21.5122
8/22/2010,2,124.5565,26.0281,20.6783
8/22/2010,3,118.1595,41.5301,20.0368
8/22/2010,4,109.6007,54.6129,20.6197
8/22/2010,5,99.6196,65.7768,21.6538
8/22/2010,6,88.6149,75.7214,22.1893
8/22/2010,7,77.3552,85.1549,22.5582
8/22/2010,8,65.8876,94.8268,25.7805
8/22/2010,9,54.5852,105.6908,29.4950
8/22/2010,10,43.9652,119.2062,31.4035
8/22/2010,11,34.9565,137.6818,31.7220
8/22/2010,12,29.2825,163.3824,32.6867
8/22/2010,13,28.9933,193.6199,33.1487
8/22/2010,14,34.2247,220.0153,33.3730
8/22/2010,15,43.0043,239.1197,32.1012
8/22/2010,16,53.5267,252.9963,32.8180
8/22/2010,17,64.8015,264.0339,31.8540
8/22/2010,18,76.2881,273.7623,30.6148
8/22/2010,19,87.5897,283.1690,29.3312
8/22/2010,20,98.6927,293.0151,27.0745
8/22/2010,21,108.8205,304.0126,26.7062
8/22/2010,22,117.5982,316.8741,27.7622
8/22/2010,23,124.3024,332.1536,26.8208
8/23/2010,0,128.0810,349.7585,26.1385
8/23/2010,1,128.2765,26.4420,25.6612
8/23/2010,2,124.8508,26.2414,24.5115
8/23/2010,3,118.4143,41.7910,24.4815
8/23/2010,4,109.8193,54.8944,24.5153
8/23/2010,5,99.8099,66.0675,25.0005
8/23/2010,6,88.7884,76.0202,25.2075
8/23/2010,7,77.5155,85.4668,22.8808
8/23/2010,8,66.0489,95.1602,23.7253
8/23/2010,9,54.7593,106.0556,24.5280
8/23/2010,10,44.1688,119.6059,25.7400
8/23/2010,11,35.2103,138.0841,26.5675
8/23/2010,12,29.5965,163.6587,26.9763
8/23/2010,13,29.3358,193.6235,28.0890
8/23/2010,14,34.5491,219.8151,27.5280
8/23/2010,15,43.2986,238.8573,21.2512
8/23/2010,16,53.7996,252.7338,21.6722
8/23/2010,17,65.0642,263.7863,21.4087
8/23/2010,18,76.5490,273.5303,21.6047
8/23/2010,19,87.8572,282.9512,20.8753
8/23/2010,20,98.9746,292.8123,19.8850
8/23/2010,21,109.1207,303.8312,19.6558
8/23/2010,22,117.9196,316.7305,18.3755
8/23/2010,23,124.6420,332.0765,17.3573
8/24/2010,0,128.4261,349.7805,17.4957
8/24/2010,1,128.6061,26.5744,17.2837
8/24/2010,2,125.1467,26.4597,16.5563
8/24/2010,3,118.6700,42.0568,15.7218
8/24/2010,4,110.0385,55.1804,14.2382
8/24/2010,5,100.0007,66.3621,12.7747
8/24/2010,6,88.9623,76.3225,11.2803
8/24/2010,7,77.6765,85.7819,11.2415
8/24/2010,8,66.2112,95.4967,11.5528
8/24/2010,9,54.9350,106.4231,12.2640
8/24/2010,10,44.3746,120.0076,15.3937
8/24/2010,11,35.4670,138.4869,18.2275
8/24/2010,12,29.9135,163.9349,20.1450
8/24/2010,13,29.6815,193.6297,21.8003
8/24/2010,14,34.8773,219.6185,24.0022
8/24/2010,15,43.5969,238.5969,25.0943
8/24/2010,16,54.0766,252.4720,25.8637
8/24/2010,17,65.3306,263.5386,25.5115
8/24/2010,18,76.8134,273.2977,24.2975
8/24/2010,19,88.1360,282.7324,21.8907
8/24/2010,20,99.2597,292.6083,20.4565
8/24/2010,21,109.4242,303.6486,19.3023
8/24/2010,22,118.2443,316.5860,18.5007
8/24/2010,23,124.9850,331.9996,17.8052
8/25/2010,0,128.7742,349.8047,17.7087
8/25/2010,1,128.9382,20.7109,17.4382
8/25/2010,2,125.4443,26.6831,16.8852
8/25/2010,3,118.9268,42.3275,16.2488
8/25/2010,4,110.2582,55.4707,15.6422
8/25/2010,5,100.1919,66.6604,15.5012
8/25/2010,6,89.1367,76.6282,15.5482
8/25/2010,7,77.8382,86.1002,16.6972
8/25/2010,8,66.3746,95.8361,20.2592
8/25/2010,9,55.1123,106.7932,22.0890
8/25/2010,10,44.5828,120.4110,23.8445
8/25/2010,11,35.7266,138.8898,25.7447
8/25/2010,12,30.2335,164.2107,26.9052
8/25/2010,13,30.0305,193.6383,28.0163
8/25/2010,14,35.2092,219.4255,28.8465
8/25/2010,15,43.8992,238.3386,29.6253
8/25/2010,16,54.3574,252.2110,29.8868
8/25/2010,17,65.6007,263.2908,29.1900
8/25/2010,18,77.0812,273.0645,27.7355
8/25/2010,19,88.4102,282.5127,25.2865
8/25/2010,20,99.5480,292.4031,23.6945
8/25/2010,21,109.7309,303.4649,22.2265
8/25/2010,22,118.5723,316.4407,21.5053
8/25/2010,23,125.3311,331.9229,20.7575
8/26/2010,0,129.1254,349.8309,20.1380
8/26/2010,1,129.2727,20.8514,20.0788
8/26/2010,2,125.7436,26.9114,21.1897
8/26/2010,3,119.1844,42.6031,21.1398
8/26/2010,4,110.4785,55.7652,20.8708
8/26/2010,5,100.3835,66.9625,20.4498
8/26/2010,6,89.3117,76.9371,20.7440
8/26/2010,7,78.0005,86.4214,22.1388
8/26/2010,8,66.5391,96.1782,25.0620
8/26/2010,9,55.2912,107.1656,28.3227
8/26/2010,10,44.7932,120.8160,28.4840
8/26/2010,11,35.9889,139.2927,30.5700
8/26/2010,12,30.5565,164.4858,31.7448
8/26/2010,13,30.3825,193.6491,32.1622
8/26/2010,14,35.5447,219.2358,32.8555
8/26/2010,15,44.2052,238.0824,33.5437
8/26/2010,16,54.6419,251.9508,33.2722
8/26/2010,17,65.8742,263.0429,32.7222
8/26/2010,18,77.3522,272.8307,31.0698
8/26/2010,19,88.6955,282.2921,28.5130
8/26/2010,20,99.8394,292.1969,26.3607
8/26/2010,21,110.0406,303.2799,24.0590
8/26/2010,22,118.9034,316.2945,23.7097
8/26/2010,23,125.6805,331.8464,22.9527
8/27/2010,0,129.4795,349.8592,22.7580
8/27/2010,1,129.6095,20.9959,23.3952
8/27/2010,2,126.0443,27.1447,23.6188
8/27/2010,3,119.4429,42.8834,23.9728
8/27/2010,4,110.6992,56.0640,22.8337
8/27/2010,5,100.5754,67.2682,22.0248
8/27/2010,6,89.4871,77.2493,22.5222
8/27/2010,7,78.1636,86.7456,23.7560
8/27/2010,8,66.7047,96.5230,26.8508
8/27/2010,9,55.4718,107.5403,29.5150
8/27/2010,10,45.0059,121.2223,30.5822
8/27/2010,11,36.2541,139.6954,31.1643
8/27/2010,12,30.8823,164.7602,30.3948
8/27/2010,13,30.7375,193.6620,30.2753
8/27/2010,14,35.8837,219.0495,30.0483
8/27/2010,15,44.5151,237.8283,31.6622
8/27/2010,16,54.9300,251.6914,32.1100
8/27/2010,17,66.1512,262.7950,30.7243
8/27/2010,18,77.6263,272.5964,29.3695
8/27/2010,19,88.9758,282.0706,26.5735
8/27/2010,20,100.1338,291.9895,24.9857
8/27/2010,21,110.3533,303.0938,24.1872
8/27/2010,22,119.2374,316.1474,23.6737
8/27/2010,23,126.0329,331.7699,22.8303
8/28/2010,0,129.8365,349.8894,22.8252
8/28/2010,1,129.9486,21.1444,22.4973
8/28/2010,2,126.3464,27.3828,22.5873
8/28/2010,3,119.7021,43.1684,22.6058
8/28/2010,4,110.9204,56.3668,22.7880
8/28/2010,5,100.7677,67.5774,23.3315
8/28/2010,6,89.6631,77.5646,23.7810
8/28/2010,7,78.3274,87.0725,23.7038
8/28/2010,8,66.8715,96.8702,25.6787
8/28/2010,9,55.6541,107.9171,28.1415
8/28/2010,10,45.2208,121.6298,28.3205
8/28/2010,11,36.5220,140.0975,29.3440
8/28/2010,12,31.2110,165.0335,30.3447
8/28/2010,13,31.0955,193.6768,31.7965
8/28/2010,14,36.2261,218.8665,31.4440
8/28/2010,15,44.8285,237.5764,30.2087
8/28/2010,16,55.2216,251.4328,29.9068
8/28/2010,17,66.4315,262.5471,29.5482
8/28/2010,18,77.9034,272.3615,27.7183
8/28/2010,19,89.2671,281.8481,26.8688
8/28/2010,20,100.4310,291.7809,25.2757
8/28/2010,21,110.6688,302.9064,23.3320
8/28/2010,22,119.5744,315.9992,22.3387
8/28/2010,23,126.3882,331.6934,22.4045
8/29/2010,0,130.1962,349.9216,22.0658
8/29/2010,1,130.2899,15.2969,21.3215
8/29/2010,2,126.6499,27.6259,20.8545
8/29/2010,3,119.9621,43.4580,21.4468
8/29/2010,4,111.1419,56.6736,20.0538
8/29/2010,5,100.9603,67.8900,18.7802
8/29/2010,6,89.8396,77.8829,18.5362
8/29/2010,7,78.4918,87.4021,20.2522
8/29/2010,8,67.0394,97.2199,23.7017
8/29/2010,9,55.8381,108.2957,25.8402
8/29/2010,10,45.4381,122.0382,27.3133
8/29/2010,11,36.7927,140.4990,27.4488
8/29/2010,12,31.5424,165.3057,29.2243
8/29/2010,13,31.4562,193.6933,30.5027
8/29/2010,14,36.5717,218.6867,30.3672
8/29/2010,15,45.1453,237.3266,30.3942
8/29/2010,16,55.5167,251.1750,30.0862
8/29/2010,17,66.7150,262.2992,29.2945
8/29/2010,18,78.1835,272.1261,25.8225
8/29/2010,19,89.5533,281.6248,24.4260
8/29/2010,20,100.7309,291.5712,23.1862
8/29/2010,21,110.9870,302.7177,22.1268
8/29/2010,22,119.9142,315.8500,21.1430
8/29/2010,23,126.7464,331.6168,21.9102
8/30/2010,0,130.5586,349.9557,22.8332
8/30/2010,1,130.6332,15.4533,21.7985
8/30/2010,2,126.9546,27.8737,21.2642
8/30/2010,3,120.2226,43.7522,20.7295
8/30/2010,4,111.3638,56.9843,20.8250
8/30/2010,5,101.1533,68.2059,20.6857
8/30/2010,6,90.0165,78.2040,21.9123
8/30/2010,7,78.6570,87.7342,21.5375
8/30/2010,8,67.2085,97.5718,21.7593
8/30/2010,9,56.0238,108.6762,25.4917
8/30/2010,10,45.6577,122.4474,27.2343
8/30/2010,11,37.0662,140.8995,25.6675
8/30/2010,12,31.8766,165.5765,24.9535
8/30/2010,13,31.8197,193.7114,26.6393
8/30/2010,14,36.9205,218.5099,29.4863
8/30/2010,15,45.4656,237.0788,29.7283
8/30/2010,16,55.8150,250.9182,29.3063
8/30/2010,17,67.0015,262.0514,28.3033
8/30/2010,18,78.4663,271.8903,27.4237
8/30/2010,19,89.8502,281.4006,24.3262
8/30/2010,20,101.0334,291.3603,21.9635
8/30/2010,21,111.3078,302.5276,19.9000
8/30/2010,22,120.2566,315.6997,18.8458
8/30/2010,23,127.1073,331.5401,18.0675
8/31/2010,0,130.9236,349.9916,17.1195
8/31/2010,1,130.9784,15.6137,16.6182
8/31/2010,2,127.2606,28.1263,16.4045
8/31/2010,3,120.4838,44.0508,16.1573
8/31/2010,4,111.5860,57.2988,14.3593
8/31/2010,5,101.3465,68.5250,14.1735
8/31/2010,6,90.1940,78.5279,14.0498
8/31/2010,7,78.8229,88.0688,15.9133
8/31/2010,8,67.3787,97.9257,17.8627
8/31/2010,9,56.2112,109.0582,19.1382
8/31/2010,10,45.8797,122.8572,19.1978
8/31/2010,11,37.3423,141.2989,19.8437
8/31/2010,12,32.2134,165.8458,20.8103
8/31/2010,13,32.1858,193.7308,22.0043
8/31/2010,14,37.2722,218.3361,22.6752
8/31/2010,15,45.7891,236.8332,22.8533
8/31/2010,16,56.1165,250.6622,22.8542
8/31/2010,17,67.2910,261.8036,22.6192
8/31/2010,18,78.7517,271.6539,22.3888
8/31/2010,19,90.1496,281.1755,20.9072
8/31/2010,20,101.3384,291.1482,19.6625
8/31/2010,21,111.6311,302.3363,18.6050
8/31/2010,22,120.6015,315.5482,17.2298
8/31/2010,23,127.4708,331.4633,16.7120
9/1/2010,0,131.2910,350.0294,16.3082
9/1/2010,1,131.3256,9.7779,15.7647
9/1/2010,2,127.5676,28.3837,14.9943
9/1/2010,3,120.7455,44.3539,14.3443
9/1/2010,4,111.8084,57.6171,13.7380
9/1/2010,5,101.5400,68.8473,13.6762
9/1/2010,6,90.3719,78.8545,13.5695
9/1/2010,7,78.9895,88.4057,14.9018
9/1/2010,8,67.5502,98.2817,18.7145
9/1/2010,9,56.4004,109.4417,19.9693
9/1/2010,10,46.1039,123.2674,20.8118
9/1/2010,11,37.6212,141.6970,24.0162
9/1/2010,12,32.5528,166.1134,26.1172
9/1/2010,13,32.5544,193.7515,27.4778
9/1/2010,14,37.6269,218.1652,28.4420
9/1/2010,15,46.1156,236.5896,28.9985
9/1/2010,16,56.4210,250.4072,29.3312
9/1/2010,17,67.5833,261.5559,29.0273
9/1/2010,18,79.0397,271.4171,28.8227
9/1/2010,19,90.4439,280.9496,25.7205
9/1/2010,20,101.6458,290.9349,23.7053
9/1/2010,21,111.9567,302.1435,23.0245
9/1/2010,22,120.9489,315.3955,21.7660
9/1/2010,23,127.8368,331.3862,21.2912
9/2/2010,0,131.6608,350.0689,20.3563
9/2/2010,1,131.6746,9.9460,18.9757
9/2/2010,2,127.8757,28.6458,18.4028
9/2/2010,3,121.0077,44.6613,16.3785
9/2/2010,4,112.0311,57.9389,15.3065
9/2/2010,5,101.7337,69.1725,15.0570
9/2/2010,6,90.5503,79.1835,12.4018
9/2/2010,7,79.1569,88.7448,11.4062
9/2/2010,8,67.7229,98.6395,12.8422
9/2/2010,9,56.5913,109.8264,12.4723
9/2/2010,10,46.3305,123.6777,12.0483
9/2/2010,11,37.9027,142.0936,12.4652
9/2/2010,12,32.8947,166.3791,13.4233
9/2/2010,13,32.9255,193.7733,15.2262
9/2/2010,14,37.9843,217.9971,16.4777
9/2/2010,15,46.4452,236.3480,17.6432
9/2/2010,16,56.7284,250.1531,18.7283
9/2/2010,17,67.8784,261.3084,19.0908
9/2/2010,18,79.3300,271.1798,18.1958
9/2/2010,19,90.7483,280.7228,16.5405
9/2/2010,20,101.9554,290.7204,15.5187
9/2/2010,21,112.2845,301.9494,15.4442
9/2/2010,22,121.2985,315.2416,15.2003
9/2/2010,23,128.2052,331.3088,14.2112
9/3/2010,0,132.0328,350.1101,12.8378
9/3/2010,1,132.0252,10.1179,11.9327
9/3/2010,2,128.1847,28.9125,11.0330
9/3/2010,3,121.2702,44.9730,9.9867
9/3/2010,4,112.2539,58.2643,9.3155
9/3/2010,5,101.9276,69.5006,8.9822
9/3/2010,6,90.7292,79.5151,8.8560
9/3/2010,7,79.3250,89.0859,10.4020
9/3/2010,8,67.8968,98.9990,13.8145
9/3/2010,9,56.7840,110.2123,16.2672
9/3/2010,10,46.5593,124.0881,17.4863
9/3/2010,11,38.1868,142.4885,19.3730
9/3/2010,12,33.2390,166.6429,21.1003
9/3/2010,13,33.2988,193.7960,22.5288
9/3/2010,14,38.3444,217.8317,23.7345
9/3/2010,15,46.7776,236.1085,24.0447
9/3/2010,16,57.0386,249.9000,24.5887
9/3/2010,17,68.1760,261.0610,24.2350
9/3/2010,18,79.6226,270.9421,22.9495
9/3/2010,19,91.0472,280.4951,20.5367
9/3/2010,20,102.2671,290.5047,18.4467
9/3/2010,21,112.6144,301.7538,17.6575
9/3/2010,22,121.6504,315.0863,17.1073
9/3/2010,23,128.5759,331.2310,16.9958
9/4/2010,0,132.4070,344.1530,16.1842
9/4/2010,1,132.3774,10.2936,15.7830
9/4/2010,2,128.4945,29.1838,15.7908
9/4/2010,3,121.5331,45.2888,16.4797
9/4/2010,4,112.4769,58.5932,16.7142
9/4/2010,5,102.1218,69.8316,16.9295
9/4/2010,6,90.9007,79.8489,17.3670
9/4/2010,7,79.4938,89.4290,19.1492
9/4/2010,8,68.0719,99.3600,23.9528
9/4/2010,9,56.9784,110.5991,27.7987
9/4/2010,10,46.7904,124.4982,29.2917
9/4/2010,11,38.4734,142.8815,29.7018
9/4/2010,12,33.5856,166.9045,30.4548
9/4/2010,13,33.6744,193.8196,31.1465
9/4/2010,14,38.7070,217.6690,31.6700
9/4/2010,15,47.1128,235.8711,31.9680
9/4/2010,16,57.3515,249.6478,30.6057
9/4/2010,17,68.4761,260.8137,31.3018
9/4/2010,18,79.9172,270.7040,30.6350
9/4/2010,19,91.3563,280.2665,27.8560
9/4/2010,20,102.5808,290.2878,25.3503
9/4/2010,21,112.9463,301.5567,23.6978
9/4/2010,22,122.0043,314.9297,22.7293
9/4/2010,23,128.9488,331.1528,21.9247
9/5/2010,0,132.7832,344.1975,22.0473
9/5/2010,1,132.7312,10.4732,22.7000
9/5/2010,2,128.8052,29.4596,22.4020
9/5/2010,3,121.7962,45.6088,21.8717
9/5/2010,4,112.6999,58.9253,22.2442
9/5/2010,5,102.3161,70.1652,20.8600
9/5/2010,6,91.0806,80.1850,21.1008
9/5/2010,7,79.6633,89.7740,22.3973
9/5/2010,8,68.2482,99.7225,25.2837
9/5/2010,9,57.1745,110.9867,28.3242
9/5/2010,10,47.0238,124.9080,29.4725
9/5/2010,11,38.7626,143.2725,30.1392
9/5/2010,12,33.9346,167.1639,30.9788
9/5/2010,13,34.0520,193.8439,31.5265
9/5/2010,14,39.0720,217.5088,32.7813
9/5/2010,15,47.4505,235.6356,33.1643
9/5/2010,16,57.6669,249.3966,32.3578
9/5/2010,17,68.7785,260.5667,31.3488
9/5/2010,18,80.2139,270.4655,29.3182
9/5/2010,19,91.6596,280.0372,27.4645
9/5/2010,20,102.8963,290.0697,25.8888
9/5/2010,21,113.2800,301.3582,24.1292
9/5/2010,22,122.3601,314.7716,22.8233
9/5/2010,23,129.3237,331.0741,23.3247
9/6/2010,0,133.1614,344.2437,23.1810
9/6/2010,1,133.0863,10.6565,20.9065
9/6/2010,2,129.1164,29.7400,20.1058
9/6/2010,3,122.0595,45.9328,18.2845
9/6/2010,4,112.9230,59.2607,17.2917
9/6/2010,5,102.5105,70.5014,16.3172
9/6/2010,6,91.2609,80.5231,14.5988
9/6/2010,7,79.8335,90.1206,15.7763
9/6/2010,8,68.4257,100.0862,18.0232
9/6/2010,9,57.3724,111.3749,18.4408
9/6/2010,10,47.2594,125.3173,19.5232
9/6/2010,11,39.0542,143.6613,21.0333
9/6/2010,12,34.2856,167.4209,23.3863
9/6/2010,13,34.4316,193.8688,24.5570
9/6/2010,14,39.4393,217.3512,25.1903
9/6/2010,15,47.7908,235.4022,23.0043
9/6/2010,16,57.9848,249.1465,21.7268
9/6/2010,17,69.0832,260.3199,21.1242
9/6/2010,18,80.5124,270.2266,19.8727
9/6/2010,19,91.9728,279.8070,17.3208
9/6/2010,20,103.2136,289.8504,15.6657
9/6/2010,21,113.6155,301.1582,15.0940
9/6/2010,22,122.7177,314.6122,14.6068
9/6/2010,23,129.7005,330.9949,13.9870
9/7/2010,0,133.5414,338.2914,12.3375
9/7/2010,1,133.4427,10.8436,10.4853
9/7/2010,2,129.4283,30.0249,10.0087
9/7/2010,3,122.3229,46.2607,9.9528
9/7/2010,4,113.1460,59.5993,9.4520
9/7/2010,5,102.7050,70.8401,8.6423
9/7/2010,6,91.4416,80.8633,8.8490
9/7/2010,7,80.0044,90.4689,11.4113
9/7/2010,8,68.6044,100.4512,15.0622
9/7/2010,9,57.5721,111.7637,15.5208
9/7/2010,10,47.4973,125.7258,18.1585
9/7/2010,11,39.3482,144.0477,20.2058
9/7/2010,12,34.6388,167.6755,22.0840
9/7/2010,13,34.8131,193.8942,24.1753
9/7/2010,14,39.8087,217.1960,26.2447
9/7/2010,15,48.1334,235.1708,26.9393
9/7/2010,16,58.3050,248.8974,27.2935
9/7/2010,17,69.3900,260.0733,25.8320
9/7/2010,18,80.8126,269.9875,22.9157
9/7/2010,19,92.2880,279.5761,21.4770
9/7/2010,20,103.5325,289.6299,20.1970
9/7/2010,21,113.9525,300.9567,20.1803
9/7/2010,22,123.0770,314.4512,20.3162
9/7/2010,23,130.0792,330.9151,20.0670
9/8/2010,0,133.9232,338.3406,19.3473
9/8/2010,1,133.8003,11.0344,18.2810
9/8/2010,2,129.7406,30.3142,17.8815
9/8/2010,3,122.5863,46.5926,17.3352
9/8/2010,4,113.3690,59.9409,16.3545
9/8/2010,5,102.8995,71.1811,16.6438
9/8/2010,6,91.6227,81.2053,16.8552
9/8/2010,7,80.1760,90.8186,17.6140
9/8/2010,8,68.7843,100.8171,22.0048
9/8/2010,9,57.7734,112.1528,24.4255
9/8/2010,10,47.7372,126.1336,24.9683
9/8/2010,11,39.6445,144.4317,25.3743
9/8/2010,12,34.9940,167.9276,25.5940
