DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
1/15/2006,4,-1.5795,-0.5717,-1.3829,133.6471,81.4856,6.4433
1/15/2006,5,-1.6750,-0.6052,-1.5525,122.1609,91.6913,6.4868
1/15/2006,6,-1.6830,-0.5897,-1.5641,110.7180,100.7194,6.3467
1/15/2006,7,-1.5324,-0.7933,-1.3035,99.6035,109.5441,5.9257
1/15/2006,8,23.4842,154.5561,11.6848,88.9474,118.8242,7.0149
1/15/2006,9,173.3366,670.8738,48.4592,79.4666,129.1065,10.4027
1/15/2006,10,326.9702,785.2377,72.2907,71.3472,140.8618,10.4878
1/15/2006,11,451.0633,889.7852,73.5374,65.1791,154.3740,10.8510
1/15/2006,12,536.1758,996.9665,58.6503,61.5988,169.4849,11.5317
1/15/2006,13,549.5862,987.4708,67.1899,61.0760,185.3931,12.0725
1/15/2006,14,476.4222,897.7787,70.3179,63.6874,200.8865,12.1998
1/15/2006,15,276.2938,350.6443,144.5735,69.0713,214.9750,10.1823
1/15/2006,16,56.2937,6.6149,54.0367,76.6213,227.2977,5.9345
1/15/2006,17,28.1547,10.3966,27.0112,85.6454,238.0259,5.9534
1/15/2006,18,-0.8051,-0.4835,-0.5688,96.0641,247.5904,5.3027
1/15/2006,19,-1.3569,-0.5470,-1.0315,107.0088,256.5173,4.1652
1/15/2006,20,-1.4418,-0.5829,-1.2411,118.3684,265.4187,2.8579
1/15/2006,21,-1.3649,-0.4061,-1.2212,129.8672,275.1331,2.5061
1/15/2006,22,-1.0864,-0.4322,-0.9397,141.1461,287.1245,2.1613
1/15/2006,23,-0.8797,-0.4197,-0.8410,151.4984,304.5077,1.5450
1/16/2006,0,-0.8431,-0.5139,-0.8460,159.0945,333.3523,0.5209
1/16/2006,1,-0.7243,-0.1821,-0.7133,160.3847,73.9095,-0.1364
1/16/2006,2,-0.2817,-0.5082,-0.1660,154.4386,47.5665,-0.7275
1/16/2006,3,-0.3258,-0.2820,-0.2933,144.6933,67.9240,-2.8501
1/16/2006,4,-0.3564,-0.2672,-0.3693,133.6033,81.2088,-3.1196
1/16/2006,5,-0.3511,-0.2626,-0.2968,122.1201,91.4540,-3.8490
1/16/2006,6,-0.3400,-0.1351,-0.4267,110.6722,100.5057,-4.5263
1/16/2006,7,-0.3542,-0.0265,-0.3845,99.5468,109.3441,-4.6202
1/16/2006,8,7.5307,-0.1618,7.3476,88.8771,118.6323,-4.7662
1/16/2006,9,62.5874,0.7302,62.3619,79.3731,128.9209,-4.5432
1/16/2006,10,174.6738,25.6870,163.2275,71.2275,140.6859,-3.7276
1/16/2006,11,284.5870,61.1314,256.2270,65.0308,154.2176,-3.5149
1/16/2006,12,346.5217,115.1017,286.1470,61.4236,169.3629,-3.7193
1/16/2006,13,235.3788,53.1973,204.1348,60.8809,185.3192,-3.2307
1/16/2006,14,379.6555,619.9651,102.8827,63.4826,200.8639,-1.3247
1/16/2006,15,409.2640,831.2985,106.2454,68.8663,214.9962,0.7371
1/16/2006,16,290.4118,804.5895,96.5366,76.4222,227.3515,-0.2319
1/16/2006,17,65.2639,338.8582,22.3236,85.4528,238.1030,-2.8158
1/16/2006,18,-0.5578,-0.3021,-0.3698,95.8796,247.6855,-4.0343
1/16/2006,19,-1.4255,-0.3027,-1.2285,106.8305,256.6285,-4.1778
1/16/2006,20,-1.4255,-0.3011,-1.2297,118.1937,265.5467,-4.4040
1/16/2006,21,-1.4258,-0.2871,-1.2704,129.6922,275.2797,-4.4685
1/16/2006,22,-1.4258,-0.1995,-1.2961,140.9650,287.2878,-4.2559
1/16/2006,23,-1.4258,-0.1523,-1.3494,151.3035,304.6573,-3.6220
1/17/2006,0,-1.4257,-0.4394,-1.1891,158.8882,333.3410,-3.5984
1/17/2006,1,-1.4254,-0.3172,-1.3061,160.2125,73.5774,-3.5016
1/17/2006,2,-1.4616,-0.2371,-1.3432,154.3315,47.1522,-2.4330
1/17/2006,3,-1.3867,-0.3099,-1.3041,144.6264,67.5795,-1.8774
1/17/2006,4,-1.3699,-0.1544,-1.1988,133.5530,80.9269,-1.1068
1/17/2006,5,-1.4206,-0.3428,-1.1756,122.0731,91.2121,-1.1108
1/17/2006,6,-1.4258,-0.3831,-1.2412,110.6203,100.2879,-1.1852
1/17/2006,7,-1.3891,-0.2845,-1.1631,99.4839,109.1406,-0.9391
1/17/2006,8,31.3460,249.8342,13.5530,88.7929,118.4373,-0.8013
1/17/2006,9,175.7881,743.0608,35.3346,79.2731,128.7329,0.8827
1/17/2006,10,341.8397,912.5123,45.3978,71.1010,140.5084,2.4080
1/17/2006,11,464.4690,977.5060,47.2441,64.8757,154.0607,4.3022
1/17/2006,12,575.8082,1004.1098,89.0244,61.2417,169.2423,6.7583
1/17/2006,13,566.0625,649.1953,239.0305,60.6795,185.2484,8.9705
1/17/2006,14,228.2998,8.4993,222.2712,63.2722,200.8460,7.8542
1/17/2006,15,158.0508,0.1802,156.9297,68.6567,215.0232,7.5495
1/17/2006,16,142.7900,323.6550,76.8394,76.2194,227.4115,7.6702
1/17/2006,17,74.7005,331.8900,31.7304,85.2651,238.1866,6.6844
1/17/2006,18,-0.5916,-0.4325,-0.4371,95.6850,247.7871,6.2465
1/17/2006,19,-1.3015,-0.0847,-1.1917,106.6502,256.7464,6.5447
1/17/2006,20,-1.0591,-0.1794,-0.9327,118.0172,265.6819,7.0230
1/17/2006,21,-1.2040,-0.3651,-1.0763,129.5153,275.4344,7.1613
1/17/2006,22,-1.3364,-0.7670,-1.1316,140.7816,287.4605,5.6551
1/17/2006,23,-1.4212,-0.4884,-1.3159,151.1053,304.8180,5.5555
1/18/2006,0,-1.5260,0.0669,-1.6387,158.6767,333.3429,6.0310
1/18/2006,1,-1.4669,-0.6557,-1.2356,160.0329,79.2544,7.2473
1/18/2006,2,-1.6683,-0.3859,-1.5548,154.2165,46.7370,7.7885
1/18/2006,3,-1.6237,-0.3071,-1.4999,144.5524,67.2304,7.6918
1/18/2006,4,-1.4794,-0.2370,-1.3043,133.4961,80.6403,7.7503
1/18/2006,5,-1.5991,-0.2193,-1.3767,122.0198,90.9659,8.1212
1/18/2006,6,-1.6794,-0.3189,-1.3906,110.5623,100.0663,8.4340
1/18/2006,7,-1.6891,-0.3935,-1.3912,99.4149,108.9336,8.2730
1/18/2006,8,23.6993,248.3223,14.5655,88.7104,118.2394,8.4378
1/18/2006,9,186.6542,745.7592,45.7504,79.1666,128.5424,9.7385
1/18/2006,10,341.5408,913.8290,43.9100,70.9679,140.3292,11.6562
1/18/2006,11,464.7030,971.6707,48.6097,64.7138,153.9034,13.1507
1/18/2006,12,539.7493,998.3873,53.3908,61.0531,169.1229,13.8695
1/18/2006,13,557.0713,1000.7790,58.5319,60.4718,185.1807,14.5158
1/18/2006,14,487.8585,930.6140,60.9585,63.0565,200.8328,14.9275
1/18/2006,15,352.5449,742.7786,74.0979,68.4426,215.0559,14.6947
1/18/2006,16,266.5885,757.7812,77.9703,76.0131,227.4777,13.7537
1/18/2006,17,55.1027,167.5015,32.5712,85.0742,238.2765,11.8467
1/18/2006,18,-0.8513,-0.7558,-0.5963,95.4886,247.8953,9.6805
1/18/2006,19,-1.4259,-0.7357,-1.1590,106.4680,256.8712,8.2726
1/18/2006,20,-1.4803,-0.3444,-1.3645,117.8389,265.8243,7.2531
1/18/2006,21,-1.4744,-0.4893,-1.3146,129.3365,275.5970,7.3573
1/18/2006,22,-1.2605,-0.5320,-1.0443,140.5958,287.6423,6.4038
1/18/2006,23,-1.2429,-0.5670,-0.9381,150.9038,304.9895,5.4466
1/19/2006,0,-0.8280,-0.1412,-0.7337,158.4601,333.3575,3.6954
1/19/2006,1,-0.9581,-0.3422,-0.7480,159.8459,78.9407,2.7890
1/19/2006,2,-0.9579,-0.2677,-0.8562,154.0937,46.3215,2.0856
1/19/2006,3,-1.1425,-0.2762,-1.0466,144.4713,66.8773,2.0357
1/19/2006,4,-1.0900,-0.3605,-0.9977,133.4327,80.3492,1.2886
1/19/2006,5,-0.7597,-0.3104,-0.7471,121.9603,90.7154,0.5709
1/19/2006,6,-0.3401,-0.4304,-0.2323,110.4981,99.8409,-1.1563
1/19/2006,7,-0.2641,-0.2767,-0.2309,99.3397,108.7233,-3.1616
1/19/2006,8,10.5826,-0.0006,10.5627,88.6140,118.0386,-3.4360
1/19/2006,9,94.9940,0.5934,94.9211,79.0537,128.3496,-2.9900
1/19/2006,10,135.4713,0.4903,134.7362,70.8281,140.1486,-2.8413
1/19/2006,11,120.4134,0.2467,119.6075,64.5452,153.7459,-2.8335
1/19/2006,12,121.0249,0.2714,120.9470,60.8578,169.0049,-3.0977
1/19/2006,13,113.5785,0.4293,113.5255,60.2580,185.1163,-3.4446
1/19/2006,14,111.9217,0.6398,111.8902,62.8353,200.8245,-3.3264
1/19/2006,15,112.4617,0.3519,112.8737,68.2240,215.0944,-3.1348
1/19/2006,16,57.6807,0.0808,58.1140,75.8032,227.5502,-3.4861
1/19/2006,17,15.7249,0.0446,16.1773,84.8802,238.3728,-3.9140
1/19/2006,18,-0.2733,-0.0993,-0.0674,95.2904,248.0100,-4.0357
1/19/2006,19,-0.5896,-0.3642,-0.3106,106.2839,257.0026,-4.1998
1/19/2006,20,-0.5347,-0.0229,-0.3922,117.6588,265.9738,-4.5293
1/19/2006,21,-0.5418,-0.0550,-0.4394,129.1559,275.7674,-4.5662
1/19/2006,22,-0.5711,-0.0088,-0.5363,140.4078,287.8330,-4.7643
1/19/2006,23,-0.5130,-0.1461,-0.5010,150.6991,305.1716,-4.8243
1/20/2006,0,-0.5103,-0.1321,-0.4324,158.2386,333.3847,-4.8052
1/20/2006,1,-0.4785,-0.0497,-0.4347,159.6517,78.6367,-4.8269
1/20/2006,2,-0.5572,-0.1284,-0.4931,153.9631,45.9062,-5.0333
1/20/2006,3,-0.5338,0.0225,-0.6035,144.3829,66.5204,-5.1352
1/20/2006,4,-0.6802,-0.1025,-0.6740,133.3626,80.0538,-5.3655
1/20/2006,5,-0.6786,-0.0462,-0.6830,121.8945,90.4610,-5.3032
1/20/2006,6,-1.1950,-0.4370,-1.0265,110.4278,99.6119,-5.8990
1/20/2006,7,-1.2131,-0.2848,-1.0435,99.2583,108.5098,-7.0971
1/20/2006,8,16.6178,203.7432,11.2816,88.5194,117.8349,-7.5120
1/20/2006,9,190.6834,780.7795,38.0265,78.9344,128.1546,-5.7875
1/20/2006,10,365.6705,945.7152,53.5597,70.6817,139.9665,-3.6006
1/20/2006,11,495.5293,996.3273,63.9388,64.3699,153.5881,-3.5036
1/20/2006,12,565.8945,991.2903,77.9878,60.6561,168.8882,-3.0815
1/20/2006,13,572.8722,971.3557,83.1170,60.0381,185.0552,-1.4788
1/20/2006,14,529.4673,992.6052,68.2293,62.6089,200.8210,0.1427
1/20/2006,15,418.1867,947.9415,58.7390,68.0012,215.1387,1.7595
1/20/2006,16,260.2693,841.7132,45.0558,75.5898,227.6289,2.0807
1/20/2006,17,77.1268,405.2791,23.1623,84.6831,238.4755,-0.7220
1/20/2006,18,-0.0817,-0.5528,0.1162,95.0906,248.1311,-2.4547
1/20/2006,19,-1.4311,-0.6049,-1.3205,106.0981,257.1407,-2.9510
1/20/2006,20,-1.4308,-0.5995,-1.2582,117.4772,266.1304,-2.9989
1/20/2006,21,-1.4754,-0.4868,-1.3348,128.9736,275.9456,-3.3674
1/20/2006,22,-1.3396,-0.7903,-1.0742,140.2176,288.0325,-4.6680
1/20/2006,23,-1.5191,-0.2351,-1.4753,150.4913,305.3639,-3.6747
1/21/2006,0,-1.4252,-0.6496,-1.1902,158.0121,333.4240,-4.0043
1/21/2006,1,-1.4203,-0.6587,-1.2375,159.4503,78.3424,-4.4741
1/21/2006,2,-1.4536,-0.4609,-1.3982,153.8247,45.4917,-4.3136
1/21/2006,3,-1.3951,-0.6011,-1.1825,144.2874,66.1601,-4.7831
1/21/2006,4,-1.4232,-0.3946,-1.3089,133.2859,79.7543,-4.2882
1/21/2006,5,-1.3455,-0.5758,-1.1749,121.8223,90.2027,-4.7471
1/21/2006,6,-1.4260,-0.3543,-1.2722,110.3513,99.3794,-4.0460
1/21/2006,7,-1.3425,-0.4785,-1.2900,99.1708,108.2932,-4.0221
1/21/2006,8,13.0216,93.5155,11.7695,88.4110,117.6286,-2.5569
1/21/2006,9,155.3208,522.9991,43.2709,78.8087,127.9574,-1.2438
1/21/2006,10,357.8250,864.2137,68.0566,70.5289,139.7829,0.3771
1/21/2006,11,474.5663,866.9380,92.9050,64.1880,153.4300,2.2264
1/21/2006,12,603.0175,996.9280,107.4375,60.4479,168.7731,2.8118
1/21/2006,13,563.9868,846.3745,129.4490,59.8122,184.9974,2.2939
1/21/2006,14,518.7230,934.1692,79.8386,62.3773,200.8225,2.9812
1/21/2006,15,410.0393,919.2260,57.4122,67.7741,215.1889,4.0244
1/21/2006,16,246.1587,738.9333,51.2708,75.3732,227.7138,2.9530
1/21/2006,17,58.2523,191.3955,29.9229,84.4831,238.5846,0.9831
1/21/2006,18,0.2428,-0.4554,0.3138,94.8892,248.2587,0.1591
1/21/2006,19,-1.0821,-0.4829,-0.8666,105.9105,257.2854,-1.2752
1/21/2006,20,-0.8315,-0.0629,-0.8386,117.2940,266.2939,-1.2759
1/21/2006,21,-1.0019,-0.4672,-0.8956,128.7895,276.1314,-1.0333
1/21/2006,22,-0.9581,-0.2306,-0.8525,140.0252,288.2407,-1.5086
1/21/2006,23,-0.7500,-0.1518,-0.7283,150.2803,305.5662,-1.4569
1/22/2006,0,-0.6796,-0.2442,-0.6585,157.7809,333.4751,-1.8708
1/22/2006,1,-0.7076,-0.3629,-0.6461,159.2420,84.0581,-2.3853
1/22/2006,2,-0.7124,-0.2898,-0.7123,153.6785,45.0784,-3.1001
1/22/2006,3,-0.7172,-0.3152,-0.7611,144.1846,65.7969,-3.5743
1/22/2006,4,-0.7425,-0.2838,-0.7151,133.2026,79.4511,-3.8455
1/22/2006,5,-1.0890,-0.5291,-0.9517,121.7439,89.9407,-4.5972
1/22/2006,6,-1.1272,-0.3571,-1.0379,110.2686,99.1435,-5.2998
1/22/2006,7,-1.0848,-0.4183,-0.9997,99.0771,108.0735,-5.7935
1/22/2006,8,33.0464,245.1466,19.3149,88.3044,117.4197,-5.7460
1/22/2006,9,195.4747,720.4092,52.5152,78.6767,127.7582,-2.8338
1/22/2006,10,367.0692,891.7335,66.7877,70.3695,139.5981,-1.5052
1/22/2006,11,488.8578,962.5042,65.0866,63.9995,153.2718,-0.2209
1/22/2006,12,563.3700,990.0493,68.9907,60.2333,168.6594,0.6605
1/22/2006,13,577.4747,995.8990,68.1576,59.5805,184.9430,1.1826
1/22/2006,14,526.6813,976.8092,64.5031,62.1407,200.8289,2.3465
1/22/2006,15,416.3967,925.9780,57.4960,67.5430,215.2450,3.5782
1/22/2006,16,261.4128,817.8918,45.2928,75.1534,227.8050,3.3958
1/22/2006,17,80.3264,408.5933,24.5148,84.2803,238.7000,0.9472
1/22/2006,18,0.3089,-0.8468,0.5579,94.6785,248.3927,-1.8005
1/22/2006,19,-1.4065,-0.5681,-1.2398,105.7214,257.4367,-2.7124
1/22/2006,20,-1.5138,-0.3028,-1.3737,117.1092,266.4643,-2.7714
1/22/2006,21,-1.5408,-0.3813,-1.3932,128.6038,276.3246,-2.0213
1/22/2006,22,-1.5866,-0.3466,-1.4456,139.8307,288.4572,-1.8130
1/22/2006,23,-1.5677,-0.4967,-1.3678,150.0662,305.7782,-1.9960
1/23/2006,0,-1.6368,-0.2551,-1.4949,157.5450,333.5377,-1.7327
1/23/2006,1,-1.6021,-0.4131,-1.4097,159.0267,83.7839,-1.4158
1/23/2006,2,-1.5834,-0.4753,-1.3581,153.5246,44.6669,-2.4047
1/23/2006,3,-1.5289,-0.4004,-1.2981,144.0746,65.4310,-2.9138
1/23/2006,4,-1.5043,-0.7288,-1.4907,133.1125,79.1442,-2.9619
1/23/2006,5,-1.5043,-0.4327,-1.3510,121.6591,89.6752,-2.9370
1/23/2006,6,-1.5823,-0.0089,-1.6358,110.1798,98.9045,-1.5677
1/23/2006,7,-1.4011,-0.3301,-1.2862,98.9773,107.8510,0.2528
1/23/2006,8,27.4043,229.1044,15.2650,88.1840,117.2083,0.5246
1/23/2006,9,184.5226,684.6282,46.4218,78.5385,127.5569,2.7285
1/23/2006,10,355.6012,861.3692,64.1292,70.2038,139.4120,4.0569
1/23/2006,11,487.7843,942.8552,70.3988,63.8046,153.1135,4.7430
1/23/2006,12,562.0477,970.1148,74.0208,60.0124,168.5473,3.1550
1/23/2006,13,575.0102,975.1765,72.4181,59.3429,184.8921,5.1619
1/23/2006,14,527.3282,967.0318,66.0896,61.8991,200.8404,6.1589
1/23/2006,15,416.5742,915.9888,58.4088,67.3078,215.3070,7.2871
1/23/2006,16,262.6467,812.9670,45.2645,74.9304,227.9025,8.2908
1/23/2006,17,85.0259,429.6653,25.5411,84.0749,238.8218,7.7058
1/23/2006,18,0.3903,-0.3873,0.5726,94.4742,248.5330,5.9059
1/23/2006,19,-1.6141,-0.2931,-1.4792,105.5307,257.5944,5.8364
1/23/2006,20,-1.5762,-0.3246,-1.4455,116.9230,266.6415,5.8037
1/23/2006,21,-1.7406,-0.2845,-1.5727,128.4165,276.5251,6.0799
1/23/2006,22,-1.6766,-0.4197,-1.4651,139.6341,288.6819,6.0037
1/23/2006,23,-1.6058,-0.5280,-1.3805,149.8492,305.9995,5.5140
1/24/2006,0,-1.6604,-0.4005,-1.4773,157.3045,333.6115,5.1971
1/24/2006,1,-1.6015,-0.4967,-1.3684,158.8047,83.5199,5.2039
1/24/2006,2,-1.4173,-0.7167,-1.1882,153.3631,44.2576,3.0315
1/24/2006,3,-1.4550,-0.3909,-1.2531,143.9575,65.0628,2.0463
1/24/2006,4,-1.4365,-0.4057,-1.2905,133.0159,78.8341,2.0304
1/24/2006,5,-1.4387,-0.5449,-1.3361,121.5680,89.4065,1.9764
1/24/2006,6,-1.4227,-0.5752,-1.2280,110.0848,98.6624,1.6211
1/24/2006,7,-1.4543,-0.3748,-1.4282,98.8715,107.6258,2.0188
1/24/2006,8,29.2507,281.1206,13.6178,88.0577,116.9945,3.2130
1/24/2006,9,193.3425,765.8457,38.4667,78.3940,127.3537,6.1298
1/24/2006,10,365.1715,922.0497,51.0245,70.0316,139.2247,8.0995
1/24/2006,11,494.6203,978.3463,58.7331,63.6033,152.9552,9.9313
1/24/2006,12,570.0657,1001.6093,62.4228,59.7852,168.4368,9.6745
1/24/2006,13,585.9763,1011.3350,61.1368,59.0997,184.8447,10.3090
1/24/2006,14,537.2015,998.1613,57.2446,61.6527,200.8569,10.9768
1/24/2006,15,426.7908,949.8180,51.1443,67.0688,215.3750,12.0968
1/24/2006,16,269.6933,838.9102,42.0961,74.7045,228.0062,12.4425
1/24/2006,17,87.5060,449.0677,24.1882,83.8668,238.9498,9.7278
1/24/2006,18,0.2733,-1.0116,0.5220,94.2685,248.6796,6.7502
1/24/2006,19,-1.5181,-0.6123,-1.2477,105.3386,257.7585,4.7673
1/24/2006,20,-1.5642,-0.4799,-1.3943,116.7355,266.8253,4.6086
1/24/2006,21,-1.5510,-0.4675,-1.3889,128.2277,276.7329,4.3223
1/24/2006,22,-1.5333,-0.4539,-1.3692,139.4356,288.9146,4.1852
1/24/2006,23,-1.5684,-0.3267,-1.4330,149.6292,306.2298,4.2935
1/25/2006,0,-1.4485,-0.5854,-1.3002,157.0595,333.6960,3.9421
1/25/2006,1,-1.4515,-0.3143,-1.3397,158.5760,83.2661,3.6226
1/25/2006,2,-1.4384,-0.3096,-1.3366,153.1939,43.8511,3.0669
1/25/2006,3,-1.4539,-0.4381,-1.3025,143.8330,64.6928,2.9913
1/25/2006,4,-1.4720,-0.4995,-1.3322,132.9125,78.5210,2.5993
1/25/2006,5,-1.5691,-0.3561,-1.4466,121.4706,89.1346,2.6650
1/25/2006,6,-1.4726,-0.5363,-1.2332,109.9837,98.4173,3.0351
1/25/2006,7,-1.3530,-0.3175,-1.2300,98.7595,107.3979,2.5937
1/25/2006,8,21.5579,0.8167,21.8431,87.9254,116.7783,3.1887
1/25/2006,9,137.9675,68.4743,122.2708,78.2434,127.1486,4.0456
1/25/2006,10,252.4193,228.9437,169.5977,69.8533,139.0363,6.5233
1/25/2006,11,294.3798,94.0226,247.7023,63.3957,152.7969,6.8191
1/25/2006,12,473.3050,456.6818,230.6760,59.5520,168.3280,8.3890
1/25/2006,13,559.0413,750.4355,162.6698,58.8508,184.8008,8.9877
1/25/2006,14,531.9820,908.2585,89.2050,61.4015,200.8786,9.7255
1/25/2006,15,445.6192,828.3575,112.6660,66.8260,215.4490,10.2987
1/25/2006,16,211.1996,260.4779,141.3866,74.4757,228.1162,10.2285
1/25/2006,17,33.7136,7.6222,33.1875,83.6564,239.0841,9.1108
1/25/2006,18,0.3872,-0.6143,0.5324,94.0615,248.8325,7.6317
1/25/2006,19,-1.2906,-0.8944,-1.1225,105.1451,257.9289,6.1127
1/25/2006,20,-1.2660,-0.3906,-1.1489,116.5466,267.0157,4.5436
1/25/2006,21,-1.1365,-0.3803,-1.0611,128.0374,276.9477,4.5740
1/25/2006,22,-1.0689,-0.3344,-0.9913,139.2350,289.1551,4.5134
1/25/2006,23,-1.1977,-0.4217,-1.1015,149.4062,306.4690,4.0213
1/26/2006,0,-1.4120,-0.2705,-1.4286,156.8100,333.7909,4.6937
1/26/2006,1,-1.4231,-0.5360,-1.3070,158.3408,89.0227,5.4753
1/26/2006,2,-1.5606,-0.0352,-1.5583,153.0172,43.4476,6.6477
1/26/2006,3,-1.4246,-0.3952,-1.3096,143.7014,64.3212,7.6460
1/26/2006,4,-1.4495,-0.4804,-1.2940,132.8025,78.2051,7.3842
1/26/2006,5,-1.5210,-0.3093,-1.4224,121.3668,88.8598,6.2151
1/26/2006,6,-1.4791,-0.6334,-1.3776,109.8764,98.1695,6.2338
1/26/2006,7,-1.3532,-0.6903,-1.1878,98.6415,107.1675,4.9012
1/26/2006,8,28.6363,193.4299,13.2007,87.7953,116.5600,4.0560
1/26/2006,9,208.6990,736.9835,55.1154,78.0866,126.9418,6.7567
1/26/2006,10,224.4022,393.2169,101.3327,69.6687,138.8468,6.9376
1/26/2006,11,314.2873,316.4577,160.8960,63.1819,152.6386,6.1747
1/26/2006,12,582.2280,1016.6817,60.8467,59.3127,168.2209,6.9184
1/26/2006,13,599.0450,1020.0767,62.9841,58.5965,184.7606,6.8769
1/26/2006,14,571.8192,943.2285,108.9890,61.1456,200.9054,7.0674
1/26/2006,15,271.1472,322.9598,131.9432,66.5796,215.5290,6.7107
1/26/2006,16,359.8023,838.2450,125.3657,74.2442,228.2325,7.9418
1/26/2006,17,133.1323,477.1225,63.1814,83.4436,239.2247,6.8900
1/26/2006,18,2.2283,-0.6770,2.4788,93.8533,248.9915,5.7354
1/26/2006,19,-1.5370,-0.4363,-1.3676,104.9503,258.1055,5.3567
1/26/2006,20,-1.4216,-0.4837,-1.2093,116.3566,267.2126,4.4148
1/26/2006,21,-1.4659,-0.4696,-1.2250,127.8457,277.1695,3.8541
1/26/2006,22,-1.4031,-0.6686,-1.1938,139.0325,289.4032,2.3534
1/26/2006,23,-1.4807,-0.5983,-1.3697,149.1805,306.7166,2.0126
1/27/2006,0,-1.4190,-0.3363,-1.2867,156.5562,333.8960,1.4322
1/27/2006,1,-1.3964,-0.5922,-1.2309,158.0992,88.7897,0.8922
1/27/2006,2,-1.3242,-0.4456,-1.2195,152.8330,43.0478,0.7003
1/27/2006,3,-1.4389,-0.4238,-1.2383,143.5627,63.9486,0.8999
1/27/2006,4,-1.4095,-0.5760,-1.3915,132.6857,77.8867,0.5825
1/27/2006,5,-1.3475,-0.7814,-1.0873,121.2568,88.5823,0.1056
1/27/2006,6,-1.5697,-0.0536,-1.5124,109.7631,97.9191,1.2488
1/27/2006,7,-1.4536,-0.3969,-1.3184,98.5175,106.9346,1.2913
1/27/2006,8,33.4766,250.4135,17.7722,87.6515,116.3396,1.9021
1/27/2006,9,206.3238,646.0265,72.3743,77.9238,126.7333,4.4730
1/27/2006,10,288.3418,424.8540,134.2711,69.4779,138.6563,5.2774
1/27/2006,11,426.6100,361.2748,253.7043,62.9619,152.4805,5.7147
1/27/2006,12,568.6685,577.7042,261.2720,59.0674,168.1156,6.4760
1/27/2006,13,407.9125,196.2680,293.0893,58.3367,184.7241,6.7258
1/27/2006,14,428.0748,318.6291,263.5130,60.8853,200.9375,7.8475
1/27/2006,15,294.2030,187.1612,207.8077,66.3296,215.6150,8.0082
1/27/2006,16,173.3740,56.6427,157.9197,74.0101,228.3550,7.3743
1/27/2006,17,106.9770,270.1072,70.0566,83.2287,239.3715,6.1792
1/27/2006,18,2.4380,-0.8839,2.7254,93.6440,249.1567,3.6988
1/27/2006,19,-1.3962,-0.5161,-1.2210,104.7543,258.2883,2.4765
1/27/2006,20,-1.1091,-0.3355,-0.9989,116.1654,267.4159,1.9139
1/27/2006,21,-0.7331,-0.0150,-0.7808,127.6527,277.3980,1.3703
1/27/2006,22,-0.7111,0.0144,-0.7395,138.8282,289.6588,2.1075
1/27/2006,23,-0.6832,-0.1284,-0.6399,148.9519,306.9724,3.0975
1/28/2006,0,-0.6536,-0.3119,-0.5829,156.2981,334.0108,2.4919
1/28/2006,1,-1.0562,-0.6502,-0.8737,157.8514,88.5671,1.2915
1/28/2006,2,-1.3047,-0.5346,-1.1239,152.6414,42.6520,-0.0368
1/28/2006,3,-1.3735,-0.3166,-1.2429,143.4167,63.5752,-0.5709
1/28/2006,4,-1.4096,-0.2941,-1.2669,132.5624,77.5660,-0.2330
1/28/2006,5,-1.4092,-0.3170,-1.2621,121.1404,88.3022,-0.2106
1/28/2006,6,-1.4258,-0.3848,-1.2321,109.6437,97.6662,-0.4293
1/28/2006,7,-1.3351,-0.2743,-1.1552,98.3875,106.6996,-0.8837
1/28/2006,8,39.8864,284.7181,14.3317,87.5019,116.1171,-1.0133
1/28/2006,9,207.7793,793.9727,37.2890,77.7549,126.5232,0.3837
1/28/2006,10,383.9017,945.6318,47.8577,69.2811,138.4649,0.9847
1/28/2006,11,519.3708,1010.9758,53.4506,62.7358,152.3226,1.6787
1/28/2006,12,596.8045,1037.4200,55.1972,58.8163,168.0122,2.3475
1/28/2006,13,612.7473,1046.6983,53.4896,58.0717,184.6914,4.2399
1/28/2006,14,566.4070,1027.7383,55.1216,60.6206,200.9749,5.8900
1/28/2006,15,138.2217,127.2724,79.2725,66.0763,215.7071,3.7779
1/28/2006,16,269.3460,519.1273,115.8397,73.7734,228.4838,6.0971
1/28/2006,17,109.3797,183.7395,80.2894,83.0118,239.5245,5.0594
1/28/2006,18,2.2437,-0.5099,2.4247,93.4258,249.3280,3.6714
1/28/2006,19,-1.4291,-0.3792,-1.2217,104.5573,258.4772,3.4897
1/28/2006,20,-1.3867,-0.6931,-1.1837,115.9731,267.6254,2.5949
1/28/2006,21,-1.4276,-0.5303,-1.3628,127.4583,277.6332,1.6796
1/28/2006,22,-1.3702,-0.2393,-1.3425,138.6220,289.9215,2.0370
1/28/2006,23,-1.4316,-0.1886,-1.2611,148.7206,307.2360,3.5019
1/29/2006,0,-1.4167,-0.4976,-1.1598,156.0359,334.1350,3.2081
1/29/2006,1,-1.4038,-0.4753,-1.2940,157.5973,88.3549,2.0955
1/29/2006,2,-1.3950,-0.5572,-1.2617,152.4424,42.2605,1.9653
1/29/2006,3,-1.1807,-0.4883,-1.0600,143.2636,63.2014,1.0831
1/29/2006,4,-1.0122,-0.0037,-0.9836,132.4323,77.2434,2.6090
